run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1765463326,sample_1034.yaml,11700.625,6,793,10521,0.0003,0.01,0.3,0.99,10,1,182,0.999,0.5,52,3508,5,50000,29.03144329896905,93.8,154.87592622422682,163.91796875,259.1427835051548,304.9,522.1032538659794,537.0546875,96.85136556625366
run_1765463402,sample_1035.yaml,11700.625,6,894,13626,0.0003,0.01,0.3,0.99,2,2,302,0.999,0.5,123,679,5,50000,39.758041958041936,85.8,156.51526988636363,166.29296875,277.8433566433569,303.4,548.6764641608391,582.01171875,71.29107594490051
run_1765463475,sample_1036.yaml,11700.625,6,551,10040,0.0003,0.01,0.3,0.99,2,3,219,0.999,0.5,113,4715,5,50000,38.82444444444443,95.8,157.82826967592592,165.26171875,279.37111111111125,302.7,521.9277199074074,548.01171875,67.27948045730591
run_1765463573,sample_1037.yaml,11700.625,6,335,13933,0.0003,0.01,0.3,0.99,4,4,285,0.999,0.5,17,4729,5,50000,29.63478260869562,89.3,155.10837720788044,157.515625,278.82119565217437,305.3,535.9385614809783,554.65234375,91.91801977157593
run_1765463775,sample_1038.yaml,11700.625,6,66,8163,0.0003,0.01,0.3,0.99,7,3,510,0.999,0.5,101,614,5,50000,12.492620865139953,68.1,160.52311943384223,161.26171875,287.2590330788806,303.9,536.4072439567431,550.05859375,196.81362867355347
run_1765463860,sample_1039.yaml,11700.625,6,466,9696,0.0003,0.01,0.3,0.99,4,3,165,0.999,0.5,97,3548,5,50000,33.42201257861633,95.7,156.55404874213838,159.5703125,274.806918238994,302.6,525.3867678852201,541.28515625,79.39599609375
run_1765463949,sample_1040.yaml,11700.625,6,610,5928,0.0003,0.01,0.3,0.99,5,3,164,0.999,0.5,62,2505,5,50000,32.35808383233533,97.5,157.5019414296407,159.4765625,283.60299401197636,303.3,514.2487369011976,525.37109375,83.36560082435608
run_1765464032,sample_1041.yaml,11700.625,6,413,6687,0.0003,0.01,0.3,0.99,2,1,338,0.999,0.5,17,3724,5,50000,40.74649681528659,93.4,157.28311604299364,159.5078125,284.3140127388538,305.1,504.74726313694265,514.58203125,78.33076047897339
run_1765464119,sample_1042.yaml,11700.625,6,878,1190,0.0003,0.01,0.3,0.99,4,2,327,0.999,0.5,96,4774,5,50000,36.319753086419745,95.8,158.05753279320987,166.296875,286.294444444445,303.4,516.8506703317901,531.22265625,80.8792245388031
run_1765464214,sample_1043.yaml,11700.625,6,887,14983,0.0003,0.01,0.3,0.99,3,3,480,0.999,0.5,68,4576,5,50000,32.58555555555552,91.6,156.64053819444445,159.30859375,279.8783333333338,305.4,568.7835503472222,611.21484375,89.86828064918518
