run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1766789243,sample_16966.yaml,11700.625,6,623,9110,0.0003,0.01,0.3,0.99,5,4,223,0.999,0.5,58,1768,5,50000,19.08849557522126,49.9,153.60045630530973,157.03515625,274.6407079646019,301.4,530.3513550884956,544.82421875,56.14684224128723
run_1766789326,sample_16967.yaml,11700.625,6,319,8924,0.0003,0.01,0.3,0.99,9,2,432,0.999,0.5,126,2035,5,50000,14.233974358974374,49.9,154.94300881410257,157.63671875,265.27179487179495,303.4,535.5418169070513,545.73046875,77.69385194778442
run_1766789379,sample_16968.yaml,11700.625,6,222,8661,0.0003,0.01,0.3,0.99,2,4,356,0.999,0.5,71,2260,5,50000,22.965979381443322,65.8,156.56088917525773,158.88671875,282.4567010309279,301.4,528.2791156572165,544.234375,48.12540817260742
run_1766789483,sample_16969.yaml,11700.625,6,114,7553,0.0003,0.01,0.3,0.99,10,3,218,0.999,0.5,100,792,5,50000,11.407575757575765,43.9,159.28557054924244,166.24609375,273.73636363636393,303.1,515.331972064394,528.65625,98.77202725410461
run_1766789541,sample_16970.yaml,11700.625,6,702,7644,0.0003,0.01,0.3,0.99,7,1,352,0.999,0.5,44,1028,5,50000,20.149532710280393,47.9,157.43538259345794,167.28125,268.21962616822447,301.6,516.479519567757,530.3046875,53.12591600418091
run_1766789610,sample_16971.yaml,11700.625,6,280,13774,0.0003,0.01,0.3,0.99,9,2,156,0.999,0.5,82,1091,5,50000,16.353846153846163,51.9,156.22596153846155,166.30078125,254.4846153846155,302.9,529.3014723557692,553.27734375,64.68294286727905
run_1766789654,sample_16972.yaml,11700.625,6,384,5747,0.0003,0.01,0.3,0.99,2,2,225,0.999,0.5,91,3480,5,50000,27.026250000000026,45.9,154.406005859375,164.3359375,284.10875000000004,301.4,503.646142578125,521.46875,39.60012173652649
run_1766789728,sample_16973.yaml,11700.625,6,888,15117,0.0003,0.01,0.3,0.99,9,3,236,0.999,0.5,103,1319,5,50000,15.774637681159428,47.9,156.3468070652174,159.4609375,253.16014492753627,301.5,552.8969655797101,573.16796875,68.68762874603271
run_1766789797,sample_16974.yaml,11700.625,6,68,13963,0.0003,0.01,0.3,0.99,4,3,235,0.999,0.5,25,2240,5,50000,16.875193798449622,47.9,157.3419331395349,165.484375,277.8651162790699,303.2,524.4229348352713,535.859375,64.16599488258362
run_1766789871,sample_16975.yaml,11700.625,6,574,15990,0.0003,0.01,0.3,0.99,9,2,246,0.999,0.5,31,3680,5,50000,15.622302158273397,65.9,156.40405800359713,159.31640625,253.3661870503597,302.8,538.7961724370504,552.69921875,69.17318725585938
run_1766789938,sample_16976.yaml,11700.625,6,122,1644,0.0003,0.01,0.3,0.99,6,2,125,0.999,0.5,44,2704,5,50000,18.30483870967744,73.8,155.0066154233871,157.17578125,290.9104838709679,301.6,490.0637915826613,496.62890625,61.65713405609131
run_1766790008,sample_16977.yaml,11700.625,6,315,5969,0.0003,0.01,0.3,0.99,8,2,160,0.999,0.5,41,4803,5,50000,19.009230769230786,67.8,157.8302283653846,161.359375,277.59461538461557,302.9,505.4826322115385,524.8828125,64.70719528198242
run_1766790067,sample_16978.yaml,11700.625,6,828,14423,0.0003,0.01,0.3,0.99,5,2,140,0.999,0.5,107,3774,5,50000,23.465137614678923,75.8,152.1582927178899,157.15625,256.9284403669726,301.7,539.5572677752293,583.203125,54.15592002868652
run_1766790131,sample_16979.yaml,11700.625,6,620,2372,0.0003,0.01,0.3,0.99,5,2,371,0.999,0.5,60,3758,5,50000,21.548717948717975,95.8,155.3372061965812,161.69140625,286.31623931623943,301.8,515.0183627136752,523.87109375,58.1528058052063
run_1766790191,sample_16980.yaml,11700.625,6,294,3664,0.0003,0.01,0.3,0.99,6,3,92,0.999,0.5,122,1296,5,50000,20.873214285714308,69.9,158.64899553571428,161.046875,290.7607142857144,302.4,498.07945033482144,506.92578125,55.64113807678223
run_1766790262,sample_16981.yaml,11700.625,6,190,5541,0.0003,0.01,0.3,0.99,9,2,115,0.999,0.5,16,4748,5,50000,16.22406015037596,51.9,157.85206179511277,165.48828125,284.793233082707,301.4,495.937265037594,515.109375,66.16552734375
run_1766790302,sample_16982.yaml,11700.625,6,532,13018,0.0003,0.01,0.3,0.99,1,1,355,0.999,0.5,74,546,5,50000,29.14142857142859,47.9,155.75904017857144,161.1328125,280.1571428571427,301.8,526.3022321428572,544.0234375,34.59196615219116
run_1766790351,sample_16983.yaml,11700.625,6,588,15363,0.0003,0.01,0.3,0.99,3,2,300,0.999,0.5,50,3557,5,50000,23.166292134831483,47.9,154.66915379213484,158.91796875,268.14382022471915,301.5,535.6355775983146,552.9609375,44.10650110244751
